,market_price_usd,addresses_with_1000_btc,addresses_with_100_btc,addresses_with_10_btc,addresses_with_1_btc,addresses_with_0.01_btc_x,addresses_with_0.01_btc_y
2019-02-25,3816.51,1817.0,16558.0,150804.0,723178.0,6734477.0,6734477.0
2019-02-26,3820.82,1817.0,16545.0,150850.0,723947.0,6738211.0,6738211.0
2019-02-27,3817.13,1815.0,16536.0,150808.0,724738.0,6750376.0,6750376.0
2019-02-28,3831.8,1882.0,16595.0,150836.0,725151.0,6750887.0,6750887.0
2019-03-01,3830.92,1883.0,16572.0,151004.0,725779.0,6758228.0,6758228.0
2019-03-02,3834.99,1886.0,16550.0,150921.0,725853.0,6782679.0,6782679.0
2019-03-03,3828.3,1888.0,16536.0,150898.0,726477.0,6783617.0,6783617.0
2019-03-04,3722.0,1883.0,16560.0,151134.0,726849.0,6788187.0,6788187.0
2019-03-05,3838.0,1879.0,16536.0,151319.0,727755.0,6795005.0,6795005.0
2019-03-06,3871.05,1884.0,16554.0,151204.0,727532.0,6800757.0,6800757.0
2019-03-07,3873.17,1882.0,16526.0,151250.0,728102.0,6802918.0,6802918.0
2019-03-08,3862.423,1884.0,16486.0,151290.0,728416.0,6805270.0,6805270.0
2019-03-09,3927.1748,1882.0,16489.0,151227.0,728628.0,6829406.0,6829406.0
2019-03-10,3920.537,1885.0,16503.0,151233.0,729008.0,6830608.0,6830608.0
2019-03-11,3872.5066,1878.0,16528.0,151375.0,728052.0,6835451.0,6835451.0
2019-03-12,3882.4272,1876.0,16508.0,151222.0,728492.0,6852739.0,6852739.0
2019-03-13,3868.1091,1880.0,16493.0,151281.0,729134.0,6847129.0,6847129.0
2019-03-14,3877.8809,1881.0,16515.0,151303.0,729101.0,6846738.0,6846738.0
2019-03-15,3924.6606,1883.0,16497.0,151257.0,728615.0,6853768.0,6853768.0
2019-03-16,4005.9946,1961.0,16490.0,151289.0,728574.0,6857791.0,6857791.0
2019-03-17,3979.052,1961.0,16498.0,151406.0,728319.0,6869280.0,6869280.0
2019-03-18,3984.0051,1961.0,16503.0,151406.0,728959.0,6866999.0,6866999.0
2019-03-19,4014.275,1963.0,16517.0,151424.0,729299.0,6860099.0,6860099.0
2019-03-20,4054.9812,1958.0,16535.0,151488.0,730125.0,6858648.0,6858648.0
2019-03-21,3980.7412,1962.0,16509.0,151268.0,728750.0,6859221.0,6859221.0
2019-03-22,3989.1584,1963.0,16500.0,151254.0,728289.0,6865555.0,6865555.0
2019-03-23,4007.369,1962.0,16504.0,151308.0,728542.0,6877980.0,6877980.0
2019-03-24,3991.1096,1960.0,16515.0,151327.0,728466.0,6882390.0,6882390.0
2019-03-25,3928.5308,1957.0,16528.0,151480.0,729169.0,6881436.0,6881436.0
2019-03-26,3943.3235,1955.0,16513.0,151275.0,729774.0,6899323.0,6899323.0
2019-03-27,4033.7576,1962.0,16508.0,151322.0,729305.0,6912180.0,6912180.0
2019-03-28,4028.5127,1967.0,16483.0,151248.0,729029.0,6933352.0,6933352.0
2019-03-29,4101.1006,1975.0,16494.0,150838.0,725919.0,6938902.0,6938902.0
2019-03-30,4118.0386,1975.0,16498.0,150970.0,725965.0,6939605.0,6939605.0
2019-03-31,4101.1143,1977.0,16536.0,150883.0,726050.0,6940501.0,6940501.0
2019-04-01,4151.2285,1978.0,16544.0,151045.0,727464.0,6957055.0,6957055.0
2019-04-02,4875.0317,1982.0,16534.0,151166.0,727355.0,6956275.0,6956275.0
2019-04-03,4928.172,1980.0,16554.0,151093.0,723970.0,6962744.0,6962744.0
2019-04-04,4906.0166,1981.0,16579.0,150855.0,722881.0,6965780.0,6965780.0
2019-04-05,5012.283,1986.0,16577.0,150728.0,721637.0,6936224.0,6936224.0
2019-04-06,5057.066,1983.0,16578.0,150838.0,721716.0,6922246.0,6922246.0
2019-04-07,5168.5137,1981.0,16570.0,150865.0,722082.0,6914414.0,6914414.0
2019-04-08,5237.3784,1977.0,16550.0,150780.0,722549.0,6916902.0,6916902.0
2019-04-09,5171.2163,1980.0,16537.0,150966.0,723472.0,6932265.0,6932265.0
2019-04-10,5306.226,1978.0,16499.0,150944.0,723540.0,6946746.0,6946746.0
2019-04-11,5027.89,1976.0,16467.0,150799.0,722611.0,6976663.0,6976663.0
2019-04-12,5072.635,1973.0,16477.0,150975.0,722915.0,6967820.0,6967820.0
2019-04-13,5068.345,1973.0,16446.0,150814.0,722874.0,6980607.0,6980607.0
2019-04-14,5161.455,1972.0,16383.0,150759.0,723179.0,6978147.0,6978147.0
2019-04-15,5048.7656,1976.0,16372.0,150846.0,723561.0,6979774.0,6979774.0
2019-04-16,5215.5083,1979.0,16375.0,151058.0,724262.0,6961706.0,6961706.0
2019-04-17,5218.9937,1983.0,16322.0,150750.0,723568.0,6958806.0,6958806.0
2019-04-18,5272.57,1979.0,16311.0,150762.0,723689.0,6955158.0,6955158.0
2019-04-19,5289.22,1983.0,16274.0,150662.0,723821.0,6992615.0,6992615.0
2019-04-20,5306.89,1983.0,16280.0,150701.0,723754.0,6991169.0,6991169.0
2019-04-21,5301.23,1982.0,16290.0,150833.0,724417.0,6964204.0,6964204.0
2019-04-22,5360.41,1988.0,16293.0,150804.0,725004.0,6974529.0,6974529.0
2019-04-23,5544.39,1984.0,16276.0,150808.0,725658.0,7008955.0,7008955.0
2019-04-24,5455.03,2002.0,16306.0,150620.0,724288.0,6992092.0,6992092.0
2019-04-25,5187.55,1996.0,16316.0,150770.0,725464.0,6999953.0,6999953.0
2019-04-26,5263.52,1995.0,16318.0,151164.0,725945.0,6994095.0,6994095.0
2019-04-27,5261.06,1993.0,16312.0,151145.0,726671.0,6998296.0,6998296.0
2019-04-28,5259.84,1995.0,16322.0,151180.0,726931.0,7002431.0,7002431.0
2019-04-29,5231.6,2004.0,16354.0,151312.0,727897.0,7016133.0,7016133.0
2019-04-30,5301.13,2013.0,16336.0,151137.0,728206.0,7029674.0,7029674.0
2019-05-01,5358.35,2010.0,16327.0,151163.0,727896.0,7021676.0,7021676.0
2019-05-02,5443.14,2011.0,16340.0,151249.0,728286.0,7033404.0,7033404.0
2019-05-03,5723.94,2010.0,16340.0,151138.0,727821.0,7030926.0,7030926.0
2019-05-04,5804.82,2010.0,16337.0,151159.0,728289.0,7038774.0,7038774.0
2019-05-05,5757.43,2007.0,16338.0,151184.0,728407.0,7043123.0,7043123.0
2019-05-06,5768.14,2008.0,16391.0,150811.0,728167.0,7049174.0,7049174.0
2019-05-07,5796.59,2012.0,16376.0,151312.0,729041.0,7066752.0,7066752.0
2019-05-08,5975.09,2014.0,16327.0,151213.0,729088.0,7063505.0,7063505.0
2019-05-09,6176.41,2007.0,16331.0,150961.0,728726.0,7073006.0,7073006.0
2019-05-10,6370.51,1990.0,16328.0,151066.0,729993.0,7103251.0,7103251.0
2019-05-11,7255.6,1995.0,16352.0,151014.0,731184.0,7111068.0,7111068.0
2019-05-12,6897.28,2000.0,16372.0,151037.0,730154.0,7070293.0,7070293.0
2019-05-13,7788.58,1996.0,16376.0,150977.0,729376.0,7057165.0,7057165.0
2019-05-14,7982.77,2002.0,16383.0,150999.0,730035.0,7076987.0,7076987.0
2019-05-15,8180.21,2004.0,16412.0,151209.0,731721.0,7116323.0,7116323.0
2019-05-16,7912.68,2004.0,16397.0,151274.0,733390.0,7131276.0,7131276.0
2019-05-17,7396.72,2002.0,16410.0,150962.0,733259.0,7118666.0,7118666.0
2019-05-18,7279.37,2000.0,16398.0,151052.0,731942.0,7092955.0,7092955.0
2019-05-19,8129.22,1999.0,16409.0,151036.0,732315.0,7092185.0,7092185.0
2019-05-20,7992.22,1994.0,16446.0,151008.0,733126.0,7104978.0,7104978.0
2019-05-21,7985.62,1995.0,16470.0,151058.0,734324.0,7107785.0,7107785.0
2019-05-22,7636.83,1998.0,16426.0,151046.0,734634.0,7103376.0,7103376.0
